<TICKER>,<PER>,<DATE>,<TIME>,<USD_OPEN>,<USD_HIGH>,<USD_LOW>,<USD_CLOSE>,<USD_VOL>
USDRUB,60,20171002,010000,57.5904000,57.5950000,57.5411000,57.5485000,25
USDRUB,60,20171002,020000,57.5687000,57.5830000,57.5412000,57.5830000,24
USDRUB,60,20171002,030000,57.5687000,57.6760000,57.5412000,57.6093000,36
USDRUB,60,20171002,040000,57.6218000,57.6760000,57.4990000,57.5400000,122
USDRUB,60,20171002,050000,57.5453000,57.5916000,57.4990000,57.5541000,128
USDRUB,60,20171002,060000,57.5548000,57.6240000,57.3106000,57.5288000,328
USDRUB,60,20171002,070000,57.5407000,57.6830000,57.5191000,57.6650000,864
USDRUB,60,20171002,080000,57.6698000,57.6713000,57.5700000,57.6030000,1598
USDRUB,60,20171002,090000,57.6185000,57.6287000,57.5829000,57.6085000,997
USDRUB,60,20171002,100000,57.6181000,57.6408000,57.5910000,57.6054000,1264
USDRUB,60,20171002,110000,57.6217000,57.6896000,57.5910000,57.6768000,1527
USDRUB,60,20171002,120000,57.6765000,57.7271000,57.6000000,57.6830000,3099
USDRUB,60,20171002,130000,57.6729000,57.9057000,57.5603000,57.8188000,24138
USDRUB,60,20171002,140000,57.8154000,57.9526000,57.7297000,57.8124000,19730
USDRUB,60,20171002,150000,57.8098000,57.8863000,57.7496000,57.8806000,12916
USDRUB,60,20171002,160000,57.8806000,57.9874000,57.8325000,57.9040000,14585
USDRUB,60,20171002,170000,57.9206000,57.9736000,57.8533000,57.9347000,13837
USDRUB,60,20171002,180000,57.9375000,57.9552000,57.7884000,57.8810000,18898
USDRUB,60,20171002,190000,57.8715000,57.9084000,57.7563000,57.8825000,17703
USDRUB,60,20171002,200000,57.8900000,57.9637000,57.7581000,57.8794000,20659
USDRUB,60,20171002,210000,57.8727000,57.9587000,57.8073000,57.9099000,16002
USDRUB,60,20171002,220000,57.9107000,57.9371000,57.8087000,57.8894000,10865
USDRUB,60,20171002,230000,57.8894000,57.9501000,57.8373000,57.9124000,7682
USDRUB,60,20171003,000000,57.9133000,57.9197000,57.8073000,57.8637000,7404
USDRUB,60,20171003,010000,57.8611000,57.9305000,57.8135000,57.9088000,6075
USDRUB,60,20171003,020000,57.9132000,57.9450000,57.7448000,57.8366000,4056
USDRUB,60,20171003,030000,57.9253000,57.9920000,57.7586000,57.8004000,213
USDRUB,60,20171003,040000,57.8247000,58.0250000,57.7696000,57.8869000,201
USDRUB,60,20171003,050000,57.8877000,57.9853000,57.8648000,57.8734000,227
USDRUB,60,20171003,060000,57.8813000,57.9580000,57.8714000,57.8770000,128
USDRUB,60,20171003,070000,57.8978000,57.9986000,57.8749000,57.9579000,165
USDRUB,60,20171003,080000,57.9729000,58.0020000,57.9110000,57.9590000,113
USDRUB,60,20171003,090000,57.9898000,58.0329000,57.9560000,58.0038000,92
USDRUB,60,20171003,100000,58.0123000,58.0429000,57.9698000,58.0270000,215
USDRUB,60,20171003,110000,58.0414000,58.0419000,57.9260000,57.9750000,173
USDRUB,60,20171003,120000,58.0081000,58.0112000,57.7800000,57.9990000,2001
USDRUB,60,20171003,130000,58.0028000,58.0538000,57.8088000,57.9294000,17324
USDRUB,60,20171003,140000,57.9318000,58.0330000,57.8326000,57.9909000,15314
USDRUB,60,20171003,150000,57.9834000,58.0274000,57.8819000,58.0144000,13211
USDRUB,60,20171003,160000,58.0111000,58.0448000,57.8808000,57.9624000,11117
USDRUB,60,20171003,170000,57.9620000,58.0506000,57.8922000,58.0020000,11486
USDRUB,60,20171003,180000,58.0011000,58.1655000,57.9425000,58.1164000,19177
USDRUB,60,20171003,190000,58.1194000,58.1254000,57.8291000,57.9224000,20193
USDRUB,60,20171003,200000,57.9246000,57.9605000,57.7913000,57.9399000,18591
USDRUB,60,20171003,210000,57.9374000,57.9423000,57.8059000,57.8701000,12725
USDRUB,60,20171003,220000,57.8706000,57.9192000,57.7713000,57.8375000,8059
USDRUB,60,20171003,230000,57.8374000,57.8827000,57.7760000,57.8645000,4144
USDRUB,60,20171004,000000,57.8761000,57.8868000,57.7948000,57.8379000,4119
USDRUB,60,20171004,010000,57.8374000,57.9026000,57.7885000,57.8868000,4108
USDRUB,60,20171004,020000,57.8891000,57.9355000,57.8023000,57.8773000,3549
USDRUB,60,20171004,030000,57.9292000,57.9446000,57.8773000,57.9153000,76
USDRUB,60,20171004,040000,57.9374000,58.0270000,57.8773000,57.9486000,156
USDRUB,60,20171004,050000,57.9611000,58.0020000,57.7423000,57.9238000,184
USDRUB,60,20171004,060000,57.9191000,58.0135000,57.8110000,57.8858000,601
USDRUB,60,20171004,070000,57.8728000,57.9068000,57.7810000,57.8703000,947
USDRUB,60,20171004,080000,57.8879000,57.8879000,57.7860000,57.8316000,182
USDRUB,60,20171004,090000,57.8620000,57.8620000,57.8236000,57.8294000,109
USDRUB,60,20171004,100000,57.8415000,58.0276000,57.8060000,57.8967000,417
USDRUB,60,20171004,110000,57.9106000,57.9106000,57.7760000,57.7810000,214
USDRUB,60,20171004,120000,57.8272000,57.8351000,57.6600000,57.7477000,790
USDRUB,60,20171004,130000,57.7455000,57.8383000,57.6570000,57.7796000,19306
USDRUB,60,20171004,140000,57.7827000,57.8766000,57.7088000,57.7933000,15299
USDRUB,60,20171004,150000,57.7921000,57.8244000,57.7218000,57.8143000,11669
USDRUB,60,20171004,160000,57.8149000,57.8202000,57.5463000,57.6130000,17233
USDRUB,60,20171004,170000,57.6135000,57.6600000,57.4990000,57.5625000,16713
USDRUB,60,20171004,180000,57.5622000,57.6513000,57.4935000,57.5716000,19853
USDRUB,60,20171004,190000,57.5835000,57.6699000,57.5213000,57.6348000,17006
USDRUB,60,20171004,200000,57.6377000,57.7478000,57.5021000,57.5664000,23933
USDRUB,60,20171004,210000,57.5636000,57.6194000,57.4761000,57.5438000,16462
USDRUB,60,20171004,220000,57.5427000,57.6663000,57.4923000,57.6382000,10885
USDRUB,60,20171004,230000,57.6525000,57.6874000,57.5730000,57.6332000,9203
USDRUB,60,20171005,000000,57.6447000,57.6674000,57.5898000,57.6481000,8043
USDRUB,60,20171005,010000,57.6493000,57.6638000,57.5760000,57.6535000,5412
USDRUB,60,20171005,020000,57.6555000,57.6816000,57.5773000,57.6709000,4636
USDRUB,60,20171005,030000,57.6719000,57.6965000,57.6248000,57.6750000,127
USDRUB,60,20171005,040000,57.6923000,57.6941000,57.6426000,57.6530000,173
USDRUB,60,20171005,050000,57.6845000,57.6948000,57.6530000,57.6560000,331
USDRUB,60,20171005,060000,57.6956000,57.6986000,57.6360000,57.6772000,436
USDRUB,60,20171005,070000,57.7038000,57.7051000,57.5785000,57.6689000,201
USDRUB,60,20171005,080000,57.6797000,57.7160000,57.5785000,57.6770000,238
USDRUB,60,20171005,090000,57.6563000,57.7078000,57.5685000,57.7030000,185
USDRUB,60,20171005,100000,57.7155000,57.7198000,57.5410000,57.6630000,259
USDRUB,60,20171005,110000,57.6634000,57.6885000,57.5510000,57.6665000,224
USDRUB,60,20171005,120000,57.6767000,57.7337000,57.6250000,57.7010000,477
USDRUB,60,20171005,130000,57.6996000,57.7180000,57.4706000,57.5303000,20848
USDRUB,60,20171005,140000,57.5298000,57.5972000,57.3322000,57.4526000,20463
USDRUB,60,20171005,150000,57.4401000,57.5430000,57.3359000,57.4520000,17069
USDRUB,60,20171005,160000,57.4658000,57.5415000,57.3804000,57.4640000,13606
USDRUB,60,20171005,170000,57.4763000,57.5721000,57.4033000,57.5551000,18312
USDRUB,60,20171005,180000,57.5525000,57.5568000,57.4038000,57.4624000,18989
USDRUB,60,20171005,190000,57.4497000,57.5467000,57.3971000,57.4805000,18791
USDRUB,60,20171005,200000,57.4600000,57.5324000,57.3572000,57.4640000,20013
USDRUB,60,20171005,210000,57.4640000,57.5187000,57.4077000,57.5166000,14534
USDRUB,60,20171005,220000,57.4630000,57.5263000,57.4248000,57.5038000,10203
USDRUB,60,20171005,230000,57.5066000,57.6224000,57.4620000,57.6089000,10187
USDRUB,60,20171006,000000,57.6088000,57.6320000,57.5395000,57.6251000,8528
USDRUB,60,20171006,010000,57.6250000,57.6732000,57.5636000,57.6596000,6407
USDRUB,60,20171006,020000,57.6648000,57.7555000,57.6148000,57.7180000,4980
USDRUB,60,20171006,030000,57.7149000,57.7404000,57.6608000,57.7186000,795
USDRUB,60,20171006,040000,57.7311000,57.7802000,57.6898000,57.7330000,207
USDRUB,60,20171006,050000,57.7545000,57.7634000,57.6758000,57.7320000,167
USDRUB,60,20171006,060000,57.7445000,57.7700000,57.6810000,57.6980000,133
USDRUB,60,20171006,070000,57.7105000,57.7435000,57.6963000,57.6978000,64
USDRUB,60,20171006,080000,57.7103000,57.7472000,57.6958000,57.7375000,108
USDRUB,60,20171006,090000,57.7230000,57.7500000,57.6972000,57.6994000,64
USDRUB,60,20171006,100000,57.7275000,57.7942000,57.6810000,57.7390000,334
USDRUB,60,20171006,110000,57.7544000,57.7780000,57.6460000,57.7327000,778
USDRUB,60,20171006,120000,57.7323000,57.8180000,57.6800000,57.7380000,2424
USDRUB,60,20171006,130000,57.7244000,57.8494000,57.6320000,57.7515000,20170
USDRUB,60,20171006,140000,57.7607000,57.8021000,57.6718000,57.7993000,15116
USDRUB,60,20171006,150000,57.7968000,57.8199000,57.6662000,57.7170000,13058
USDRUB,60,20171006,160000,57.7297000,57.8160000,57.6761000,57.7723000,14234
USDRUB,60,20171006,170000,57.7190000,57.8545000,57.7190000,57.8106000,14787
USDRUB,60,20171006,180000,57.7589000,58.0968000,57.7508000,58.0836000,34786
USDRUB,60,20171006,190000,58.0291000,58.2526000,58.0033000,58.1779000,31903
USDRUB,60,20171006,200000,58.1783000,58.2616000,58.0622000,58.1670000,26058
USDRUB,60,20171006,210000,58.1655000,58.2341000,58.0732000,58.1367000,17500
USDRUB,60,20171006,220000,58.1497000,58.2069000,58.0925000,58.1735000,11211
USDRUB,60,20171006,230000,58.1735000,58.1918000,58.1031000,58.1763000,9233
USDRUB,60,20171007,000000,58.1796000,58.1975000,58.1150000,58.1863000,8545
USDRUB,60,20171007,010000,58.1863000,58.1990000,58.1326000,58.1946000,4930
USDRUB,60,20171007,020000,58.1879000,58.2047000,58.0670000,58.1030000,4533
USDRUB,60,20171007,030000,58.1485000,58.2228000,58.1422000,58.1750000,19
USDRUB,60,20171007,040000,58.1750000,58.1802000,58.1750000,58.1802000,10
USDRUB,60,20171008,220000,58.1750000,58.1750000,58.1750000,58.1750000,1
USDRUB,60,20171008,230000,58.1750000,58.1750000,58.1750000,58.1750000,12
USDRUB,60,20171009,000000,58.1750000,58.1867000,58.1382000,58.1431000,24
USDRUB,60,20171009,010000,58.1809000,58.1809000,57.9580000,58.1471000,25
USDRUB,60,20171009,020000,58.1216000,58.1540000,58.0122000,58.0122000,24
USDRUB,60,20171009,030000,58.1216000,58.1533000,57.9592000,58.0218000,25
USDRUB,60,20171009,040000,58.0841000,58.1283000,57.9915000,58.1145000,81
USDRUB,60,20171009,050000,58.1270000,58.1655000,58.1055000,58.1625000,142
USDRUB,60,20171009,060000,58.1520000,58.1925000,58.1000000,58.1489000,622
USDRUB,60,20171009,070000,58.1597000,58.1853000,58.1000000,58.1438000,447
USDRUB,60,20171009,080000,58.1487000,58.1535000,58.0950000,58.1410000,581
USDRUB,60,20171009,090000,58.1406000,58.1647000,58.0850000,58.1360000,1284
USDRUB,60,20171009,100000,58.1352000,58.1510000,58.0700000,58.1490000,1622
USDRUB,60,20171009,110000,58.1490000,58.1740000,58.0900000,58.1620000,1492
USDRUB,60,20171009,120000,58.1620000,58.4386000,58.1300000,58.3350000,4236
USDRUB,60,20171009,130000,58.3350000,58.4160000,58.1950000,58.2925000,22125
USDRUB,60,20171009,140000,58.3106000,58.3729000,58.2513000,58.3431000,15275
USDRUB,60,20171009,150000,58.3429000,58.3812000,58.2775000,58.3520000,13953
USDRUB,60,20171009,160000,58.3621000,58.4380000,58.2971000,58.4027000,11976
USDRUB,60,20171009,170000,58.3905000,58.4049000,58.2533000,58.3204000,13493
USDRUB,60,20171009,180000,58.2678000,58.3899000,58.2658000,58.3377000,14756
USDRUB,60,20171009,190000,58.3353000,58.4116000,58.2791000,58.3940000,15146
USDRUB,60,20171009,200000,58.4044000,58.5033000,58.3528000,58.4540000,16416
USDRUB,60,20171009,210000,58.4550000,58.4621000,58.2451000,58.3380000,13746
USDRUB,60,20171009,220000,58.3365000,58.3810000,58.2609000,58.3327000,10503
USDRUB,60,20171009,230000,58.3327000,58.3367000,58.2418000,58.3220000,6373
USDRUB,60,20171010,000000,58.3244000,58.3577000,58.3045000,58.3410000,5567
USDRUB,60,20171010,010000,58.3439000,58.3637000,58.3050000,58.3570000,3919
USDRUB,60,20171010,020000,58.3567000,58.3605000,58.1217000,58.1217000,4787
USDRUB,60,20171010,030000,58.1238000,58.3282000,57.8541000,58.2811000,184
USDRUB,60,20171010,040000,58.2878000,58.2878000,58.2130000,58.2609000,79
USDRUB,60,20171010,050000,58.2830000,58.3821000,58.2231000,58.2937000,311
USDRUB,60,20171010,060000,58.2900000,58.4127000,58.1904000,58.2487000,249
USDRUB,60,20171010,070000,58.2365000,58.3037000,58.1858000,58.2400000,279
USDRUB,60,20171010,080000,58.2636000,58.2785000,58.2240000,58.2500000,183
USDRUB,60,20171010,090000,58.2722000,58.2810000,58.2374000,58.2676000,64
USDRUB,60,20171010,100000,58.2480000,58.2803000,58.1765000,58.2221000,465
USDRUB,60,20171010,110000,58.2056000,58.2761000,57.8355000,58.1402000,1081
USDRUB,60,20171010,120000,58.1408000,58.1746000,57.7569000,58.0984000,3110
USDRUB,60,20171010,130000,58.0984000,58.1990000,57.9847000,58.0720000,21667
USDRUB,60,20171010,140000,58.0885000,58.0885000,57.9189000,57.9721000,16596
USDRUB,60,20171010,150000,57.9755000,58.0307000,57.8277000,57.8860000,16035
USDRUB,60,20171010,160000,57.8860000,58.0074000,57.8161000,57.9823000,14417
USDRUB,60,20171010,170000,57.9818000,58.0077000,57.7640000,57.8394000,16583
USDRUB,60,20171010,180000,57.8525000,57.9221000,57.7948000,57.8988000,19385
USDRUB,60,20171010,190000,57.8986000,57.9264000,57.7533000,57.8498000,18571
USDRUB,60,20171010,200000,57.8626000,57.9695000,57.8121000,57.8830000,16886
USDRUB,60,20171010,210000,57.8873000,57.9340000,57.8280000,57.9082000,12522
USDRUB,60,20171010,220000,57.9101000,57.9862000,57.8527000,57.9538000,8954
USDRUB,60,20171010,230000,57.9692000,57.9716000,57.9006000,57.9637000,8368
USDRUB,60,20171011,000000,57.9654000,57.9941000,57.8969000,57.9578000,8172
USDRUB,60,20171011,010000,57.9597000,57.9986000,57.8823000,57.9185000,6254
USDRUB,60,20171011,020000,57.9185000,58.0655000,57.8850000,57.9854000,5031
USDRUB,60,20171011,030000,57.9894000,58.1121000,57.9200000,58.0278000,107
USDRUB,60,20171011,040000,58.0080000,58.0440000,57.9328000,57.9354000,247
USDRUB,60,20171011,050000,57.9787000,58.0395000,57.9270000,58.0292000,325
USDRUB,60,20171011,060000,58.0314000,58.0990000,57.9570000,58.0214000,192
USDRUB,60,20171011,070000,58.0211000,58.0315000,57.9020000,57.9433000,224
USDRUB,60,20171011,080000,57.9494000,58.0330000,57.9129000,57.9783000,916
USDRUB,60,20171011,090000,57.9884000,58.0337000,57.9020000,57.9849000,200
USDRUB,60,20171011,100000,57.9851000,58.0227000,57.9020000,57.9449000,346
USDRUB,60,20171011,110000,57.9512000,58.0529000,57.9165000,58.0105000,535
USDRUB,60,20171011,120000,58.0117000,58.0293000,57.8208000,57.8935000,2247
USDRUB,60,20171011,130000,57.9166000,58.0087000,57.7917000,57.8595000,21274
USDRUB,60,20171011,140000,57.8579000,57.9140000,57.7786000,57.8787000,17477
USDRUB,60,20171011,150000,57.8814000,57.9065000,57.7763000,57.8973000,15407
USDRUB,60,20171011,160000,57.8973000,57.8973000,57.7167000,57.7716000,15461
USDRUB,60,20171011,170000,57.7693000,57.8890000,57.7187000,57.7948000,16559
USDRUB,60,20171011,180000,57.8060000,57.8790000,57.7204000,57.8020000,18398
USDRUB,60,20171011,190000,57.8000000,57.8580000,57.7366000,57.8250000,19179
USDRUB,60,20171011,200000,57.8432000,57.9190000,57.7832000,57.9011000,16451
USDRUB,60,20171011,210000,57.9013000,57.9133000,57.7988000,57.8630000,14477
USDRUB,60,20171011,220000,57.8579000,57.8823000,57.7878000,57.8663000,9330
USDRUB,60,20171011,230000,57.8671000,57.8807000,57.8035000,57.8687000,8251
USDRUB,60,20171012,000000,57.8769000,57.8810000,57.7514000,57.8082000,12364
USDRUB,60,20171012,010000,57.8060000,57.8257000,57.7339000,57.7766000,7203
USDRUB,60,20171012,020000,57.7757000,57.8398000,57.7570000,57.7610000,6152
USDRUB,60,20171012,030000,57.7742000,57.8220000,57.7041000,57.7890000,138
USDRUB,60,20171012,040000,57.7963000,57.8231000,57.7757000,57.7882000,393
USDRUB,60,20171012,050000,57.8090000,57.8448000,57.7660000,57.7772000,576
USDRUB,60,20171012,060000,57.8068000,57.8237000,57.7638000,57.8005000,525
USDRUB,60,20171012,070000,57.8061000,57.8191000,57.7710000,57.7805000,866
USDRUB,60,20171012,080000,57.8162000,57.8196000,57.7747000,57.7848000,756
USDRUB,60,20171012,090000,57.8177000,57.8198000,57.7630000,57.7857000,740
USDRUB,60,20171012,100000,57.7790000,57.7873000,57.7021000,57.7280000,1343
USDRUB,60,20171012,110000,57.7500000,57.8135000,57.7100000,57.7458000,966
USDRUB,60,20171012,120000,57.7493000,57.8140000,57.5750000,57.7010000,2427
USDRUB,60,20171012,130000,57.6886000,57.7655000,57.5864000,57.6498000,20654
USDRUB,60,20171012,140000,57.6492000,57.6702000,57.5674000,57.6463000,14457
USDRUB,60,20171012,150000,57.6641000,57.7062000,57.5881000,57.7013000,12632
USDRUB,60,20171012,160000,57.6911000,57.7448000,57.6191000,57.7123000,14329
USDRUB,60,20171012,170000,57.7261000,57.7264000,57.6166000,57.7154000,15252
USDRUB,60,20171012,180000,57.7124000,57.7908000,57.6237000,57.7372000,19183
USDRUB,60,20171012,190000,57.7361000,57.7824000,57.6823000,57.7730000,17802
USDRUB,60,20171012,200000,57.7730000,57.8399000,57.6609000,57.7447000,18509
USDRUB,60,20171012,210000,57.7599000,57.7599000,57.6080000,57.6566000,17649
USDRUB,60,20171012,220000,57.6701000,57.7460000,57.5785000,57.7415000,13387
USDRUB,60,20171012,230000,57.7417000,57.7550000,57.6103000,57.6769000,10328
USDRUB,60,20171013,000000,57.6644000,57.6836000,57.5803000,57.6621000,9340
USDRUB,60,20171013,010000,57.6562000,57.7117000,57.6067000,57.7065000,6347
USDRUB,60,20171013,020000,57.6966000,57.7377000,57.6652000,57.6852000,4744
USDRUB,60,20171013,030000,57.6792000,57.7620000,57.6023000,57.6420000,163
USDRUB,60,20171013,040000,57.6545000,57.6662000,57.4585000,57.5329000,124
USDRUB,60,20171013,050000,57.5454000,57.6484000,57.4813000,57.5329000,66
USDRUB,60,20171013,060000,57.6155000,57.6870000,57.4923000,57.5963000,70
USDRUB,60,20171013,070000,57.6088000,57.6751000,57.5784000,57.6196000,207
USDRUB,60,20171013,080000,57.6628000,57.6775000,57.5832000,57.6104000,104
USDRUB,60,20171013,090000,57.6550000,57.6980000,57.5935000,57.6445000,56
USDRUB,60,20171013,100000,57.6615000,57.7614000,57.6048000,57.6567000,859
USDRUB,60,20171013,110000,57.6770000,57.8602000,57.6416000,57.8249000,827
USDRUB,60,20171013,120000,57.7902000,57.8516000,57.6517000,57.6874000,1584
USDRUB,60,20171013,130000,57.6873000,57.7444000,57.4988000,57.5830000,19549
USDRUB,60,20171013,140000,57.5840000,57.6094000,57.4963000,57.6078000,11737
USDRUB,60,20171013,150000,57.6079000,57.6915000,57.5513000,57.6842000,11705
USDRUB,60,20171013,160000,57.6780000,57.6925000,57.5941000,57.6684000,11647
USDRUB,60,20171013,170000,57.6822000,57.7221000,57.6197000,57.6480000,13790
USDRUB,60,20171013,180000,57.6856000,57.6868000,57.2361000,57.3290000,27426
USDRUB,60,20171013,190000,57.3110000,57.3886000,57.0642000,57.1213000,23787
USDRUB,60,20171013,200000,57.1361000,57.2434000,57.0704000,57.1745000,20114
USDRUB,60,20171013,210000,57.1954000,57.2289000,57.0519000,57.1555000,17255
USDRUB,60,20171013,220000,57.1692000,57.1716000,57.0071000,57.1228000,12299
USDRUB,60,20171013,230000,57.1213000,57.2327000,57.0782000,57.1993000,10169
USDRUB,60,20171014,000000,57.1953000,57.2227000,57.1028000,57.1700000,9509
USDRUB,60,20171014,010000,57.1718000,57.1870000,57.1165000,57.1827000,4355
USDRUB,60,20171014,020000,57.1762000,57.5125000,56.9068000,57.3115000,4140
USDRUB,60,20171014,030000,57.3260000,57.3260000,57.1900000,57.2012000,19
USDRUB,60,20171014,040000,57.2012000,57.2029000,57.1900000,57.2029000,10
USDRUB,60,20171015,220000,57.1900000,57.1900000,57.1900000,57.1900000,12
USDRUB,60,20171015,230000,57.1900000,57.1900000,57.1900000,57.1900000,12
USDRUB,60,20171016,000000,57.1900000,57.2150000,57.1614000,57.1679000,26
USDRUB,60,20171016,010000,57.1922000,57.1922000,57.1545000,57.1623000,24
USDRUB,60,20171016,020000,57.1922000,57.2490000,57.1425000,57.2490000,25
USDRUB,60,20171016,030000,57.2022000,57.2624000,57.1623000,57.2224000,33
USDRUB,60,20171016,040000,57.2349000,57.3591000,57.1563000,57.2681000,43
USDRUB,60,20171016,050000,57.2265000,57.2990000,56.9885000,57.2541000,103
USDRUB,60,20171016,060000,57.2472000,57.3447000,57.1000000,57.1586000,94
USDRUB,60,20171016,070000,57.1593000,57.3583000,57.1000000,57.3000000,121
USDRUB,60,20171016,080000,57.2733000,57.3794000,57.2360000,57.3485000,73
USDRUB,60,20171016,090000,57.3610000,57.3816000,57.2325000,57.2325000,110
USDRUB,60,20171016,100000,57.2787000,57.3494000,57.0169000,57.2260000,122
USDRUB,60,20171016,110000,57.2421000,57.3660000,57.0403000,57.3048000,601
USDRUB,60,20171016,120000,57.3077000,57.3236000,57.1319000,57.1555000,4139
USDRUB,60,20171016,130000,57.1567000,57.1867000,56.9384000,57.1417000,23492
USDRUB,60,20171016,140000,57.1265000,57.2354000,57.0833000,57.2354000,12946
