<TICKER>,<PER>,<DATE>,<TIME>,<AF_OPEN>,<AF_HIGH>,<AF_LOW>,<AF_CLOSE>,<AF_VOL>
DJ.A1FIN,60,20151119,180000,250.2948370,251.1579952,250.2790475,251.1422057,491
DJ.A1FIN,60,20151119,190000,251.1474689,251.2001005,250.7579950,250.8001003,470
DJ.A1FIN,60,20151119,200000,250.8053635,250.8685214,250.4422054,250.8053635,503
DJ.A1FIN,60,20151119,210000,250.8001003,250.9053635,250.5579950,250.8106266,510
DJ.A1FIN,60,20151119,220000,250.8001003,250.8264161,250.8001003,250.8211530,144
DJ.A1FIN,60,20151120,010000,250.7527319,250.7527319,250.7211529,250.7264161,152
DJ.A1FIN,60,20151120,020000,250.7211529,250.7474687,250.7158898,250.7422056,143
DJ.A1FIN,60,20151120,030000,250.7369424,250.7685214,250.7369424,250.7527319,233
DJ.A1FIN,60,20151120,040000,250.7579950,250.7579950,250.7422056,250.7579950,212
DJ.A1FIN,60,20151120,050000,250.7527319,250.7632582,250.7422056,250.7579950,210
DJ.A1FIN,60,20151120,060000,250.7527319,250.7579950,250.7369424,250.7527319,194
DJ.A1FIN,60,20151120,070000,250.7579950,250.7579950,250.7316792,250.7369424,208
DJ.A1FIN,60,20151120,080000,250.7316792,250.7369424,250.7053634,250.7106266,331
DJ.A1FIN,60,20151120,090000,250.7158898,250.7264161,250.6737845,250.6895740,357
DJ.A1FIN,60,20151120,100000,250.6948371,250.7422056,250.6843108,250.7369424,368
DJ.A1FIN,60,20151120,110000,250.7422056,250.7737845,250.7369424,250.7527319,354
DJ.A1FIN,60,20151120,120000,250.7474687,250.8158898,250.7369424,250.7843108,359
DJ.A1FIN,60,20151120,130000,250.7790477,250.8001003,250.7632582,250.8001003,366
DJ.A1FIN,60,20151120,140000,250.7948372,250.8579951,250.7685214,250.8369424,388
DJ.A1FIN,60,20151120,150000,250.8316793,252.1632588,250.8158898,252.0474692,487
DJ.A1FIN,60,20151120,160000,252.0527324,252.2632588,251.7579954,251.8211534,541
DJ.A1FIN,60,20151120,170000,251.8316797,251.9579955,251.5369427,251.6422059,478
DJ.A1FIN,60,20151120,180000,251.6474691,251.6474691,251.2737847,251.5579954,486
DJ.A1FIN,60,20151120,190000,251.5685217,251.7158902,250.9053635,251.2895742,485
DJ.A1FIN,60,20151120,200000,251.2790479,251.3948374,250.8474688,250.8632582,481
DJ.A1FIN,60,20151120,210000,250.8737846,251.3790479,250.7737845,251.2737847,487
DJ.A1FIN,60,20151120,220000,251.2948374,251.3106268,251.2737847,251.2895742,100
DJ.A1FIN,60,20151123,010000,251.2737847,251.2790479,251.2685216,251.2790479,28
DJ.A1FIN,60,20151123,020000,251.2737847,251.2737847,251.2158900,251.2264163,73
DJ.A1FIN,60,20151123,030000,251.2211531,251.2211531,251.1895742,251.2053636,72
DJ.A1FIN,60,20151123,040000,251.2001005,251.2106268,251.1948373,251.2053636,44
DJ.A1FIN,60,20151123,050000,251.2001005,251.2053636,251.1948373,251.2053636,23
DJ.A1FIN,60,20151123,060000,251.2106268,251.2106268,251.1895742,251.1948373,46
DJ.A1FIN,60,20151123,070000,251.1895742,251.2158900,251.1843110,251.2001005,103
DJ.A1FIN,60,20151123,080000,251.2053636,251.2053636,251.1843110,251.1948373,220
DJ.A1FIN,60,20151123,090000,251.2001005,251.2158900,251.1895742,251.2001005,171
DJ.A1FIN,60,20151123,100000,251.2053636,251.2053636,251.1737847,251.1790478,164
DJ.A1FIN,60,20151123,110000,251.1843110,251.1895742,251.1422057,251.1527320,184
DJ.A1FIN,60,20151123,120000,251.1579952,251.2158900,251.0843110,251.1790478,257
DJ.A1FIN,60,20151123,130000,251.1895742,251.3579953,251.1843110,251.2527321,374
DJ.A1FIN,60,20151123,140000,251.2579952,251.2579952,251.1790478,251.2369426,418
DJ.A1FIN,60,20151123,150000,251.2422058,251.5474690,250.9001004,250.9158898,493
DJ.A1FIN,60,20151123,160000,250.9053635,251.7685218,250.8264161,251.7685218,548
DJ.A1FIN,60,20151123,170000,251.7737849,251.9895745,251.6158901,251.8053639,500
DJ.A1FIN,60,20151123,180000,251.8001007,251.8895744,251.4422058,251.5527322,470
DJ.A1FIN,60,20151123,190000,251.5474690,251.5895743,250.9948372,250.9948372,475
DJ.A1FIN,60,20151123,200000,250.9895741,251.0474688,250.2895738,250.5632581,471
DJ.A1FIN,60,20151123,210000,250.5579950,250.7527319,250.4211528,250.5158897,438
DJ.A1FIN,60,20151123,220000,250.5106265,250.5158897,250.4948370,250.5106265,182
DJ.A1FIN,60,20151124,010000,250.5158897,250.5369423,250.5106265,250.5211528,203
DJ.A1FIN,60,20151124,020000,250.5158897,250.5632581,250.5158897,250.5474686,197
DJ.A1FIN,60,20151124,030000,250.5579950,250.5579950,250.5316792,250.5422055,185
DJ.A1FIN,60,20151124,040000,250.5369423,250.5579950,250.5369423,250.5579950,196
DJ.A1FIN,60,20151124,050000,250.5527318,250.5632581,250.5369423,250.5474686,161
DJ.A1FIN,60,20151124,060000,250.5422055,250.5579950,250.5316792,250.5579950,170
DJ.A1FIN,60,20151124,070000,250.5474686,250.5737844,250.5474686,250.5685213,220
DJ.A1FIN,60,20151124,080000,250.5632581,250.5948371,250.5579950,250.5737844,359
DJ.A1FIN,60,20151124,090000,250.5632581,250.5895739,250.5474686,250.5474686,378
DJ.A1FIN,60,20151124,100000,250.5527318,250.5790476,250.5369423,250.5369423,377
DJ.A1FIN,60,20151124,110000,250.5422055,250.5474686,250.5211528,250.5264160,374
DJ.A1FIN,60,20151124,120000,250.5211528,250.5474686,250.4948370,250.5211528,392
DJ.A1FIN,60,20151124,130000,250.5264160,250.5474686,250.4948370,250.5106265,374
DJ.A1FIN,60,20151124,140000,250.5053634,250.5369423,250.4474686,250.4790476,402
DJ.A1FIN,60,20151124,150000,250.4737844,250.5316792,248.6369416,249.0790470,521
DJ.A1FIN,60,20151124,160000,249.0000996,249.1579944,248.0843098,248.1316782,571
DJ.A1FIN,60,20151124,170000,248.1211519,249.3579945,248.0474676,249.2106260,559
DJ.A1FIN,60,20151124,180000,249.2264155,249.4211524,248.9685206,249.3632576,511
DJ.A1FIN,60,20151124,190000,249.3685208,250.4843107,249.3685208,250.1737843,491
DJ.A1FIN,60,20151124,200000,250.1790474,250.5737844,249.9843105,250.4895739,484
DJ.A1FIN,60,20151124,210000,250.4790476,250.8001003,250.0158895,250.1001000,527
DJ.A1FIN,60,20151124,220000,250.0895737,250.0948369,250.0632579,250.0737842,190
DJ.A1FIN,60,20151125,010000,250.0685211,250.1001000,250.0685211,250.0843106,199
DJ.A1FIN,60,20151125,020000,250.0895737,250.1053632,250.0843106,250.1001000,198
DJ.A1FIN,60,20151125,030000,250.0948369,250.1264158,250.0948369,250.1211527,235
DJ.A1FIN,60,20151125,040000,250.1264158,250.1264158,250.1053632,250.1211527,172
DJ.A1FIN,60,20151125,050000,250.1158895,250.1264158,250.0948369,250.1053632,156
DJ.A1FIN,60,20151125,060000,250.1106264,250.1211527,250.0948369,250.1158895,223
DJ.A1FIN,60,20151125,070000,250.1211527,250.1316790,250.1106264,250.1264158,196
DJ.A1FIN,60,20151125,080000,250.1211527,250.1264158,250.0948369,250.1001000,363
DJ.A1FIN,60,20151125,090000,250.1053632,250.1053632,250.0527316,250.0632579,360
DJ.A1FIN,60,20151125,100000,250.0579948,250.0737842,250.0422053,250.0527316,363
DJ.A1FIN,60,20151125,110000,250.0474684,250.0737842,250.0369421,250.0685211,379
DJ.A1FIN,60,20151125,120000,250.0632579,250.0737842,249.9264158,250.0001000,373
DJ.A1FIN,60,20151125,130000,250.0053632,250.0106263,249.7948368,249.8053631,408
DJ.A1FIN,60,20151125,140000,249.8000999,249.8053631,249.6948367,249.7527315,408
DJ.A1FIN,60,20151125,150000,249.7579946,250.3316791,249.4895735,249.9316789,487
DJ.A1FIN,60,20151125,160000,249.9685210,250.1579948,249.8158894,249.9632579,529
DJ.A1FIN,60,20151125,170000,249.9422052,249.9632579,249.5053630,249.7158894,484
DJ.A1FIN,60,20151125,180000,249.7211525,250.0474684,249.7211525,249.8369420,463
DJ.A1FIN,60,20151125,190000,249.8422052,249.8843105,249.5843104,249.6737841,467
DJ.A1FIN,60,20151125,200000,249.6790472,249.9422052,249.6527314,249.9422052,445
DJ.A1FIN,60,20151125,210000,249.9527316,250.0369421,249.6948367,249.8369420,434
DJ.A1FIN,60,20151125,220000,249.8211526,249.8527315,249.8211526,249.8474684,109
DJ.A1FIN,60,20151126,010000,249.8316789,249.8474684,249.8211526,249.8369420,262
DJ.A1FIN,60,20151126,020000,249.8316789,249.8527315,249.8264157,249.8474684,230
DJ.A1FIN,60,20151126,030000,249.8527315,249.8579947,249.8422052,249.8474684,131
DJ.A1FIN,60,20151126,040000,249.8422052,249.8632578,249.8422052,249.8474684,123
DJ.A1FIN,60,20151126,050000,249.8579947,249.8579947,249.8369420,249.8422052,141
DJ.A1FIN,60,20151126,060000,249.8474684,249.8474684,249.8264157,249.8316789,142
DJ.A1FIN,60,20151126,070000,249.8369420,249.8474684,249.8158894,249.8211526,242
DJ.A1FIN,60,20151126,080000,249.8158894,249.8369420,249.7790473,249.7843104,373
DJ.A1FIN,60,20151126,090000,249.7895736,249.8316789,249.7895736,249.8211526,354
DJ.A1FIN,60,20151126,100000,249.8264157,249.8264157,249.7948368,249.8053631,355
DJ.A1FIN,60,20151126,110000,249.8106262,249.8316789,249.7948368,249.8264157,351
DJ.A1FIN,60,20151126,120000,249.8316789,249.8422052,249.7843104,249.8000999,365
DJ.A1FIN,60,20151126,130000,249.8053631,249.8474684,249.7895736,249.8211526,342
DJ.A1FIN,60,20151126,140000,249.8264157,249.8632578,249.8211526,249.8579947,354
DJ.A1FIN,60,20151126,150000,249.8474684,249.9211526,249.8422052,249.8422052,385
DJ.A1FIN,60,20151126,160000,249.8369420,249.9369421,249.8369420,249.9369421,382
DJ.A1FIN,60,20151126,170000,249.9316789,249.9369421,249.8737842,249.9001000,370
DJ.A1FIN,60,20151126,180000,249.9053631,249.9685210,249.9001000,249.9632579,244
DJ.A1FIN,60,20151126,190000,249.9685210,250.0001000,249.9579947,249.9895737,214
DJ.A1FIN,60,20151126,200000,249.9790474,250.0053632,249.9790474,249.9895737,208
DJ.A1FIN,60,20151126,210000,249.9790474,250.0106263,249.9790474,250.0106263,251
DJ.A1FIN,60,20151126,220000,250.0001000,250.0053632,249.9843105,249.9895737,145
DJ.A1FIN,60,20151127,010000,249.9895737,250.0001000,249.9790474,249.9843105,103
DJ.A1FIN,60,20151127,020000,249.9790474,249.9948368,249.9632579,249.9737842,179
DJ.A1FIN,60,20151127,030000,249.9843105,249.9843105,249.9737842,249.9843105,134
DJ.A1FIN,60,20151127,040000,249.9790474,249.9843105,249.9632579,249.9737842,154
DJ.A1FIN,60,20151127,050000,249.9632579,249.9843105,249.9632579,249.9737842,121
DJ.A1FIN,60,20151127,060000,249.9685210,249.9843105,249.9579947,249.9632579,167
DJ.A1FIN,60,20151127,070000,249.9685210,249.9790474,249.9527316,249.9579947,224
DJ.A1FIN,60,20151127,080000,249.9527316,249.9685210,249.9316789,249.9474684,408
DJ.A1FIN,60,20151127,090000,249.9422052,249.9579947,249.9264158,249.9527316,332
DJ.A1FIN,60,20151127,100000,249.9474684,249.9474684,249.9053631,249.9106263,376
DJ.A1FIN,60,20151127,110000,249.9158894,249.9369421,249.8843105,249.9264158,348
DJ.A1FIN,60,20151127,120000,249.9211526,249.9211526,249.8790473,249.9106263,388
DJ.A1FIN,60,20151127,130000,249.9053631,249.9158894,249.8474684,249.9001000,397
DJ.A1FIN,60,20151127,140000,249.8948368,249.9158894,249.8369420,249.8632578,372
DJ.A1FIN,60,20151127,150000,249.8685210,249.9685210,249.4158892,249.6948367,498
DJ.A1FIN,60,20151127,160000,249.6843104,250.2264159,249.3579945,250.2106264,545
DJ.A1FIN,60,20151127,170000,250.2158896,250.6158897,249.8158894,249.9053631,478
DJ.A1FIN,60,20151127,180000,249.9106263,250.5106265,249.8527315,250.3632580,461
DJ.A1FIN,60,20151127,190000,250.3895738,250.3895738,250.3106264,250.3316791,361
DJ.A1FIN,60,20151127,200000,250.3264159,250.3422054,250.3106264,250.3211528,258
DJ.A1FIN,60,20151127,210000,250.3158896,250.3422054,250.2790475,250.3106264,211
DJ.A1FIN,60,20151127,220000,250.3158896,250.3264159,250.3158896,250.3211528,22
DJ.A1FIN,60,20151130,010000,250.3211528,250.3264159,250.2895738,250.2948370,68
DJ.A1FIN,60,20151130,020000,250.2895738,250.3001001,250.2843106,250.2948370,50
DJ.A1FIN,60,20151130,030000,250.3001001,250.3001001,250.2843106,250.2948370,72
DJ.A1FIN,60,20151130,040000,250.3001001,250.3053633,250.2895738,250.3053633,66
DJ.A1FIN,60,20151130,050000,250.3106264,250.3106264,250.2895738,250.2948370,58
DJ.A1FIN,60,20151130,060000,250.3001001,250.3106264,250.2948370,250.3001001,69
DJ.A1FIN,60,20151130,070000,250.2895738,250.3001001,250.2843106,250.2843106,105
DJ.A1FIN,60,20151130,080000,250.2895738,250.3211528,250.2843106,250.3158896,194
DJ.A1FIN,60,20151130,090000,250.3106264,250.3158896,250.2790475,250.2843106,200
DJ.A1FIN,60,20151130,100000,250.2790475,250.2948370,250.2685212,250.2790475,171
DJ.A1FIN,60,20151130,110000,250.2737843,250.3264159,250.2737843,250.3106264,215
DJ.A1FIN,60,20151130,120000,250.3053633,250.3264159,250.2422054,250.2737843,270
DJ.A1FIN,60,20151130,130000,250.2790475,250.2843106,250.2316790,250.2632580,346
DJ.A1FIN,60,20151130,140000,250.2579948,250.2790475,250.2316790,250.2579948,363
DJ.A1FIN,60,20151130,150000,250.2632580,250.8158898,250.1527316,250.2264159,505
DJ.A1FIN,60,20151130,160000,250.2053632,250.4895739,249.9264158,250.1316790,544
DJ.A1FIN,60,20151130,170000,250.1264158,250.4264160,249.7000999,249.9369421,527
DJ.A1FIN,60,20151130,180000,249.9264158,250.2843106,249.8422052,250.0422053,492
DJ.A1FIN,60,20151130,190000,250.0158895,250.6264160,250.0001000,250.5948371,475
DJ.A1FIN,60,20151130,200000,250.5737844,250.5843108,249.9422052,249.9527316,457
DJ.A1FIN,60,20151130,210000,249.9579947,250.1053632,249.5895735,249.7737841,517
DJ.A1FIN,60,20151130,220000,249.7264157,249.7264157,249.6369420,249.6474683,154
DJ.A1FIN,60,20151201,010000,249.6527314,249.6685209,249.6422051,249.6632578,196
DJ.A1FIN,60,20151201,020000,249.6579946,249.6843104,249.6474683,249.6737841,285
DJ.A1FIN,60,20151201,030000,249.6790472,249.7000999,249.6685209,249.6843104,282
DJ.A1FIN,60,20151201,040000,249.6895736,249.6948367,249.6632578,249.6685209,242
DJ.A1FIN,60,20151201,050000,249.6632578,249.6737841,249.6474683,249.6527314,180
DJ.A1FIN,60,20151201,060000,249.6632578,249.6685209,249.6527314,249.6579946,209
DJ.A1FIN,60,20151201,070000,249.6632578,249.6737841,249.6474683,249.6632578,246
DJ.A1FIN,60,20151201,080000,249.6685209,249.6843104,249.6579946,249.6685209,339
DJ.A1FIN,60,20151201,090000,249.6737841,249.7106262,249.6474683,249.7106262,350
DJ.A1FIN,60,20151201,100000,249.7053630,249.7369420,249.6895736,249.7000999,329
DJ.A1FIN,60,20151201,110000,249.6948367,249.7158894,249.6843104,249.7000999,324
DJ.A1FIN,60,20151201,120000,249.7053630,249.7264157,249.6790472,249.6948367,372
DJ.A1FIN,60,20151201,130000,249.6895736,249.7316788,249.6737841,249.7106262,403
DJ.A1FIN,60,20151201,140000,249.7158894,249.7685210,249.5895735,249.6000998,356
DJ.A1FIN,60,20151201,150000,249.5948367,252.1316798,249.5948367,251.9422060,397
DJ.A1FIN,60,20151201,160000,251.9158902,251.9158902,250.4843107,251.2948374,393
DJ.A1FIN,60,20151201,170000,251.3158900,251.3158900,250.6632582,250.8579951,428
DJ.A1FIN,60,20151201,180000,250.8685214,251.3264163,250.8474688,251.3158900,495
DJ.A1FIN,60,20151201,190000,251.3106268,251.3211532,250.8685214,251.0474688,468
DJ.A1FIN,60,20151201,200000,251.0527320,251.8001007,251.0422057,251.6316796,476
DJ.A1FIN,60,20151201,210000,251.6264164,252.4579957,251.5790480,252.3474694,467
DJ.A1FIN,60,20151201,220000,252.3579957,252.4053641,252.3579957,252.3948378,198
DJ.A1FIN,60,20151202,010000,252.4106273,252.4211536,252.3948378,252.4001010,284
DJ.A1FIN,60,20151202,020000,252.4106273,252.4158904,252.3948378,252.4053641,236
DJ.A1FIN,60,20151202,030000,252.4001010,252.4053641,252.3895746,252.3895746,240
DJ.A1FIN,60,20151202,040000,252.3948378,252.4001010,252.3843115,252.3948378,206
DJ.A1FIN,60,20151202,050000,252.3895746,252.3948378,252.3843115,252.3843115,128
DJ.A1FIN,60,20151202,060000,252.3895746,252.3948378,252.3843115,252.3895746,141
DJ.A1FIN,60,20151202,070000,252.3895746,252.4001010,252.3843115,252.3948378,127
DJ.A1FIN,60,20151202,080000,252.3895746,252.4106273,252.3843115,252.4053641,310
DJ.A1FIN,60,20151202,090000,252.4001010,252.4211536,252.3843115,252.4053641,375
DJ.A1FIN,60,20151202,100000,252.4001010,252.4106273,252.3790483,252.4001010,322
DJ.A1FIN,60,20151202,110000,252.3948378,252.4001010,252.3790483,252.3948378,342
DJ.A1FIN,60,20151202,120000,252.3895746,252.4106273,252.3685220,252.3895746,402
DJ.A1FIN,60,20151202,130000,252.3843115,252.4053641,252.3579957,252.3843115,381
DJ.A1FIN,60,20151202,140000,252.3790483,252.3948378,252.3369430,252.3474694,382
DJ.A1FIN,60,20151202,150000,252.3422062,252.3790483,251.8106270,251.9527324,475
DJ.A1FIN,60,20151202,160000,251.9632587,252.2264167,251.7737849,251.8895744,530
DJ.A1FIN,60,20151202,170000,251.8737850,251.9158902,250.9948372,251.2001005,501
DJ.A1FIN,60,20151202,180000,251.1895742,251.5211532,250.8948372,251.0001004,490
DJ.A1FIN,60,20151202,190000,250.9685214,251.4948374,250.8422056,250.8895740,492
DJ.A1FIN,60,20151202,200000,250.8790477,250.8790477,249.3948366,249.4106261,506
DJ.A1FIN,60,20151202,210000,249.4316787,249.8737842,249.1211523,249.5000998,543
DJ.A1FIN,60,20151202,220000,249.4632577,249.4685208,249.4264156,249.4369419,168
DJ.A1FIN,60,20151203,010000,249.4369419,249.4527314,249.4316787,249.4422050,164
DJ.A1FIN,60,20151203,020000,249.4369419,249.4527314,249.4369419,249.4422050,239
DJ.A1FIN,60,20151203,030000,249.4369419,249.4527314,249.4316787,249.4474682,212
DJ.A1FIN,60,20151203,040000,249.4422050,249.4474682,249.4316787,249.4474682,185
DJ.A1FIN,60,20151203,050000,249.4422050,249.5579946,249.4369419,249.5158893,259
DJ.A1FIN,60,20151203,060000,249.5106261,249.5264156,249.4948366,249.5158893,273
DJ.A1FIN,60,20151203,070000,249.5106261,249.5211524,249.4948366,249.5158893,280
DJ.A1FIN,60,20151203,080000,249.5106261,249.5211524,249.4843103,249.5000998,333
DJ.A1FIN,60,20151203,090000,249.4948366,249.5211524,249.4843103,249.5000998,351
DJ.A1FIN,60,20151203,100000,249.4948366,249.5053630,249.4737840,249.4948366,346
DJ.A1FIN,60,20151203,110000,249.5000998,249.5000998,249.4790472,249.4948366,325
DJ.A1FIN,60,20151203,120000,249.5000998,249.5422051,249.4895735,249.4948366,379
DJ.A1FIN,60,20151203,130000,249.5000998,249.7579946,249.4895735,249.7527315,402
DJ.A1FIN,60,20151203,140000,249.7579946,249.8685210,249.7579946,249.8211526,429
DJ.A1FIN,60,20151203,150000,249.8316789,250.2790475,249.0264154,249.0264154,517
DJ.A1FIN,60,20151203,160000,249.0158891,249.0158891,248.0474676,248.3316783,602
DJ.A1FIN,60,20151203,170000,248.3264151,249.3737840,248.2579940,248.8948364,561
DJ.A1FIN,60,20151203,180000,248.8843101,248.9053627,247.4632569,247.4685200,556
DJ.A1FIN,60,20151203,190000,247.4737832,248.1369414,246.9316777,246.9422040,553
DJ.A1FIN,60,20151203,200000,246.9316777,246.9790462,245.6106246,246.3527301,570
DJ.A1FIN,60,20151203,210000,246.3369406,246.4843091,245.5685193,246.1895722,609
DJ.A1FIN,60,20151203,220000,246.1948353,246.1948353,246.1316774,246.1422037,218
DJ.A1FIN,60,20151204,010000,246.1316774,246.1579932,246.1264142,246.1316774,229
DJ.A1FIN,60,20151204,020000,246.1369406,246.1474669,246.1158879,246.1316774,277
DJ.A1FIN,60,20151204,030000,246.1264142,246.1474669,246.1158879,246.1211511,240
DJ.A1FIN,60,20151204,040000,246.1158879,246.1369406,246.1158879,246.1264142,201
DJ.A1FIN,60,20151204,050000,246.1211511,246.1422037,246.1211511,246.1316774,250
DJ.A1FIN,60,20151204,060000,246.1369406,246.1422037,246.1158879,246.1316774,225
DJ.A1FIN,60,20151204,070000,246.1264142,246.1264142,246.0895721,246.1000984,259
DJ.A1FIN,60,20151204,080000,246.1053616,246.1158879,246.0895721,246.1053616,371
DJ.A1FIN,60,20151204,090000,246.1106248,246.1422037,246.0948353,246.1316774,358
DJ.A1FIN,60,20151204,100000,246.1369406,246.1685195,246.1316774,246.1632564,354
DJ.A1FIN,60,20151204,110000,246.1474669,246.1737827,246.1369406,246.1527300,321
DJ.A1FIN,60,20151204,120000,246.1579932,246.1737827,246.1316774,246.1422037,355
DJ.A1FIN,60,20151204,130000,246.1474669,246.1527300,246.0158879,246.0211510,383
DJ.A1FIN,60,20151204,140000,246.0264142,246.0737826,245.8948352,245.9579931,420
DJ.A1FIN,60,20151204,150000,245.9632563,248.8737838,245.8790457,248.6579942,514
DJ.A1FIN,60,20151204,160000,248.6948363,249.9422052,248.4316783,249.8632578,581
DJ.A1FIN,60,20151204,170000,249.8737842,249.9685210,248.9211522,249.0685207,529
DJ.A1FIN,60,20151204,180000,249.0632575,250.7211529,248.8685206,250.7158898,538
DJ.A1FIN,60,20151204,190000,250.7369424,251.3369426,250.7053634,251.0790478,515
DJ.A1FIN,60,20151204,200000,251.0895741,251.3685216,250.4737844,251.3264163,512
DJ.A1FIN,60,20151204,210000,251.3316795,251.5948375,250.7316792,251.2685216,554
DJ.A1FIN,60,20151204,220000,251.2527321,251.3895742,251.2474689,251.3843111,146
DJ.A1FIN,60,20151207,010000,251.3422058,251.3422058,251.3316795,251.3316795,47
DJ.A1FIN,60,20151207,020000,251.3369426,251.3422058,251.3264163,251.3369426,61
DJ.A1FIN,60,20151207,030000,251.3422058,251.3422058,251.3211532,251.3211532,55
DJ.A1FIN,60,20151207,040000,251.3264163,251.3264163,251.3158900,251.3211532,68
DJ.A1FIN,60,20151207,050000,251.3158900,251.3264163,251.3158900,251.3211532,28
DJ.A1FIN,60,20151207,060000,251.3264163,251.3316795,251.3158900,251.3211532,58
DJ.A1FIN,60,20151207,070000,251.3264163,251.3316795,251.3158900,251.3316795,32
DJ.A1FIN,60,20151207,080000,251.3264163,251.3316795,251.3106268,251.3264163,142
DJ.A1FIN,60,20151207,090000,251.3211532,251.3264163,251.2790479,251.2843110,161
DJ.A1FIN,60,20151207,100000,251.2895742,251.2948374,251.2632584,251.2737847,179
DJ.A1FIN,60,20151207,110000,251.2685216,251.2790479,251.2527321,251.2737847,103
DJ.A1FIN,60,20151207,120000,251.2790479,251.2790479,251.2211531,251.2211531,145
DJ.A1FIN,60,20151207,130000,251.2264163,251.3422058,251.2264163,251.3053637,332
DJ.A1FIN,60,20151207,140000,251.3001005,251.3106268,251.2106268,251.2422058,401
